"","Entry","ExptA","Mno","restrt","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT.x","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","maxTscale","logMaxTime","logY","logS","TG1","Study","minval","maxval","logY.rs","logSc","logSmax","logSmaxc"
"11","1001","402",1189,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"730","892",0.8184,"-0.2004","Y","N","N",3,1307.963,1352.43826666667,0.967114752840968,"mass","biomass",0.9529,0.6693154473066,7.17622624415527,1.09861228866811,"1","150",978.3333,1771.0185,7.17622624415527,-0.980829253011726,2.19722457733622,0.117783035656384
"12","1001","402",1189,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"730","892",0.8184,"-0.2004","Y","N","N",3,1307.963,1352.43826666667,0.967114752840968,"mass","biomass",0.8184,0.597956993556196,7.17622624415527,1.09861228866811,"1","150",978.3333,1771.0185,7.17622624415527,-0.980829253011726,2.19722457733622,0.117783035656384
"13","1001","402",1189,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"730","892",0.8184,"-0.2004","Y","N","N",9,1771.0185,1352.43826666667,1.30950043610124,"mass","biomass",0.9529,0.6693154473066,7.47931008380394,2.19722457733622,"1","150",978.3333,1771.0185,7.47931008380394,0.117783035656384,2.19722457733622,0.117783035656384
"14","1001","402",1189,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"730","892",0.8184,"-0.2004","Y","N","N",9,1771.0185,1352.43826666667,1.30950043610124,"mass","biomass",0.8184,0.597956993556196,7.47931008380394,2.19722457733622,"1","150",978.3333,1771.0185,7.47931008380394,0.117783035656384,2.19722457733622,0.117783035656384
"15","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",1,1030.9722,1448.85286666667,0.711578258717138,"mass","biomass",0.9529,0.6693154473066,6.93825751954091,0,"1","150",1030.9722,1766.0185,6.93825751954091,-2.07944154167984,2.19722457733622,0.117783035656384
"16","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",1,1030.9722,1448.85286666667,0.711578258717138,"mass","biomass",0.8184,0.597956993556196,6.93825751954091,0,"1","150",1030.9722,1766.0185,6.93825751954091,-2.07944154167984,2.19722457733622,0.117783035656384
"17","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",3,1549.5679,1448.85286666667,1.06951363775471,"mass","biomass",0.9529,0.6693154473066,7.34573139685499,1.09861228866811,"1","150",1030.9722,1766.0185,7.34573139685499,-0.980829253011726,2.19722457733622,0.117783035656384
"18","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",3,1549.5679,1448.85286666667,1.06951363775471,"mass","biomass",0.8184,0.597956993556196,7.34573139685499,1.09861228866811,"1","150",1030.9722,1766.0185,7.34573139685499,-0.980829253011726,2.19722457733622,0.117783035656384
"19","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",9,1766.0185,1448.85286666667,1.21890810352816,"mass","biomass",0.9529,0.6693154473066,7.47648285676023,2.19722457733622,"1","150",1030.9722,1766.0185,7.47648285676023,0.117783035656384,2.19722457733622,0.117783035656384
"20","1002","402",1190,"control","402","De Boeck et al, Biogeo 2008","TD",1,"SST","g m-2","T",1,3,9,"850","892",0.9529,"-0.0482","Y","Y","N",9,1766.0185,1448.85286666667,1.21890810352816,"mass","biomass",0.8184,0.597956993556196,7.47648285676023,2.19722457733622,"1","150",1030.9722,1766.0185,7.47648285676023,0.117783035656384,2.19722457733622,0.117783035656384
"21","1025","404",1191,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"120","365",0.3288,"-1.1124","Y","N","Y",1,102.7264,98.3329,1.04467985791124,"cover","perc.cover",3.0411,1.39651693214006,4.63206914329671,0,"1","152",93.9394,102.7264,4.63206914329671,-2.07944154167984,1.38629436111989,-0.693147180559945
"22","1025","404",1191,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"120","365",0.3288,"-1.1124","Y","N","Y",1,102.7264,98.3329,1.04467985791124,"cover","perc.cover",3.2877,1.45575045863443,4.63206914329671,0,"1","152",93.9394,102.7264,4.63206914329671,-2.07944154167984,1.38629436111989,-0.693147180559945
"23","1025","404",1191,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"120","365",0.3288,"-1.1124","Y","N","Y",4,93.9394,98.3329,0.955320142088762,"cover","perc.cover",3.0411,1.39651693214006,4.54264989352288,1.38629436111989,"1","152",93.9394,102.7264,4.54264989352288,-0.693147180559945,1.38629436111989,-0.693147180559945
"24","1025","404",1191,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"120","365",0.3288,"-1.1124","Y","N","Y",4,93.9394,98.3329,0.955320142088762,"cover","perc.cover",3.2877,1.45575045863443,4.54264989352288,1.38629436111989,"1","152",93.9394,102.7264,4.54264989352288,-0.693147180559945,1.38629436111989,-0.693147180559945
"25","1026","404",1192,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"210","365",0.5753,"-0.5528","Y","N","Y",1,70.8594,73.57585,0.963079597449435,"cover","perc.cover",3.0411,1.39651693214006,4.26069763200097,0,"1","152",70.8594,76.2923,4.26069763200097,-2.07944154167984,1.38629436111989,-0.693147180559945
"26","1026","404",1192,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"210","365",0.5753,"-0.5528","Y","N","Y",1,70.8594,73.57585,0.963079597449435,"cover","perc.cover",3.2877,1.45575045863443,4.26069763200097,0,"1","152",70.8594,76.2923,4.26069763200097,-2.07944154167984,1.38629436111989,-0.693147180559945
"27","1026","404",1192,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"210","365",0.5753,"-0.5528","Y","N","Y",4,76.2923,73.57585,1.03692040255057,"cover","perc.cover",3.0411,1.39651693214006,4.33457201576671,1.38629436111989,"1","152",70.8594,76.2923,4.33457201576671,-0.693147180559945,1.38629436111989,-0.693147180559945
"28","1026","404",1192,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"210","365",0.5753,"-0.5528","Y","N","Y",4,76.2923,73.57585,1.03692040255057,"cover","perc.cover",3.2877,1.45575045863443,4.33457201576671,1.38629436111989,"1","152",70.8594,76.2923,4.33457201576671,-0.693147180559945,1.38629436111989,-0.693147180559945
"29","1027","404",1193,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"300","365",0.8219,"-0.1961","Y","N","Y",1,51.6688,57.5189,0.898292561227701,"cover","perc.cover",3.0411,1.39651693214006,3.9448541177213,0,"1","152",51.6688,63.369,3.9448541177213,-2.07944154167984,1.38629436111989,-0.693147180559945
"30","1027","404",1193,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"300","365",0.8219,"-0.1961","Y","N","Y",1,51.6688,57.5189,0.898292561227701,"cover","perc.cover",3.2877,1.45575045863443,3.9448541177213,0,"1","152",51.6688,63.369,3.9448541177213,-2.07944154167984,1.38629436111989,-0.693147180559945
"31","1027","404",1193,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"300","365",0.8219,"-0.1961","Y","N","Y",4,63.369,57.5189,1.1017074387723,"cover","perc.cover",3.0411,1.39651693214006,4.14897478287322,1.38629436111989,"1","152",51.6688,63.369,4.14897478287322,-0.693147180559945,1.38629436111989,-0.693147180559945
"32","1027","404",1193,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"300","365",0.8219,"-0.1961","Y","N","Y",4,63.369,57.5189,1.1017074387723,"cover","perc.cover",3.2877,1.45575045863443,4.14897478287322,1.38629436111989,"1","152",51.6688,63.369,4.14897478287322,-0.693147180559945,1.38629436111989,-0.693147180559945
"33","1028","404",1194,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"390","365",1.0685,"0.0662","Y","N","Y",1,55.3609,69.1243,0.800889122927827,"cover","perc.cover",3.0411,1.39651693214006,4.0138735684027,0,"1","152",55.3609,82.8877,4.0138735684027,-2.07944154167984,1.38629436111989,-0.693147180559945
"34","1028","404",1194,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"390","365",1.0685,"0.0662","Y","N","Y",1,55.3609,69.1243,0.800889122927827,"cover","perc.cover",3.2877,1.45575045863443,4.0138735684027,0,"1","152",55.3609,82.8877,4.0138735684027,-2.07944154167984,1.38629436111989,-0.693147180559945
"35","1028","404",1194,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"390","365",1.0685,"0.0662","Y","N","Y",4,82.8877,69.1243,1.19911087707217,"cover","perc.cover",3.0411,1.39651693214006,4.41748667960114,1.38629436111989,"1","152",55.3609,82.8877,4.41748667960114,-0.693147180559945,1.38629436111989,-0.693147180559945
"36","1028","404",1194,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"390","365",1.0685,"0.0662","Y","N","Y",4,82.8877,69.1243,1.19911087707217,"cover","perc.cover",3.2877,1.45575045863443,4.41748667960114,1.38629436111989,"1","152",55.3609,82.8877,4.41748667960114,-0.693147180559945,1.38629436111989,-0.693147180559945
"37","1029","404",1195,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"480","365",1.3151,"0.2739","Y","N","Y",1,72.111,89.3086,0.80743623794349,"cover","perc.cover",3.0411,1.39651693214006,4.27820659853463,0,"1","152",72.111,106.5062,4.27820659853463,-2.07944154167984,1.38629436111989,-0.693147180559945
"38","1029","404",1195,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"480","365",1.3151,"0.2739","Y","N","Y",1,72.111,89.3086,0.80743623794349,"cover","perc.cover",3.2877,1.45575045863443,4.27820659853463,0,"1","152",72.111,106.5062,4.27820659853463,-2.07944154167984,1.38629436111989,-0.693147180559945
"39","1029","404",1195,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"480","365",1.3151,"0.2739","Y","N","Y",4,106.5062,89.3086,1.19256376205651,"cover","perc.cover",3.0411,1.39651693214006,4.66820319941744,1.38629436111989,"1","152",72.111,106.5062,4.66820319941744,-0.693147180559945,1.38629436111989,-0.693147180559945
"40","1029","404",1195,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"480","365",1.3151,"0.2739","Y","N","Y",4,106.5062,89.3086,1.19256376205651,"cover","perc.cover",3.2877,1.45575045863443,4.66820319941744,1.38629436111989,"1","152",72.111,106.5062,4.66820319941744,-0.693147180559945,1.38629436111989,-0.693147180559945
"41","103","41",787,"control","41","Duffy et al. 2005","TD",2,"SST","g m-2","A",3,2,4,"42","10.875",3.8621,"1.3512","N","Y","Y",1,0.0016,0.00275,0.581818181818182,"mass","biomass",3.8621,1.58147044335005,-6.4377516497364,0,"2","23",0.0016,0.0039,0.470003629245736,-2.07944154167984,1.38629436111989,-0.693147180559945
"42","103","41",787,"control","41","Duffy et al. 2005","TD",2,"SST","g m-2","A",3,2,4,"42","10.875",3.8621,"1.3512","N","Y","Y",4,0.0039,0.00275,1.41818181818182,"mass","biomass",3.8621,1.58147044335005,-5.54677872584654,1.38629436111989,"2","23",0.0016,0.0039,1.3609765531356,-0.693147180559945,1.38629436111989,-0.693147180559945
"43","1030","404",1196,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"570","365",1.5616,"0.4457","Y","N","Y",1,71.0889,88.08455,0.807052996240544,"cover","perc.cover",3.0411,1.39651693214006,4.26393120647803,0,"1","152",71.0889,105.0802,4.26393120647803,-2.07944154167984,1.38629436111989,-0.693147180559945
"44","1030","404",1196,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"570","365",1.5616,"0.4457","Y","N","Y",1,71.0889,88.08455,0.807052996240544,"cover","perc.cover",3.2877,1.45575045863443,4.26393120647803,0,"1","152",71.0889,105.0802,4.26393120647803,-2.07944154167984,1.38629436111989,-0.693147180559945
"45","1030","404",1196,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"570","365",1.5616,"0.4457","Y","N","Y",4,105.0802,88.08455,1.19294700375946,"cover","perc.cover",3.0411,1.39651693214006,4.65472386812729,1.38629436111989,"1","152",71.0889,105.0802,4.65472386812729,-0.693147180559945,1.38629436111989,-0.693147180559945
"46","1030","404",1196,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"570","365",1.5616,"0.4457","Y","N","Y",4,105.0802,88.08455,1.19294700375946,"cover","perc.cover",3.2877,1.45575045863443,4.65472386812729,1.38629436111989,"1","152",71.0889,105.0802,4.65472386812729,-0.693147180559945,1.38629436111989,-0.693147180559945
"47","1031","404",1197,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"660","365",1.8082,"0.5923","Y","N","Y",1,67.2299,77.68805,0.865382771224146,"cover","perc.cover",3.0411,1.39651693214006,4.20811808904863,0,"1","152",67.2299,88.1462,4.20811808904863,-2.07944154167984,1.38629436111989,-0.693147180559945
"48","1031","404",1197,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"660","365",1.8082,"0.5923","Y","N","Y",1,67.2299,77.68805,0.865382771224146,"cover","perc.cover",3.2877,1.45575045863443,4.20811808904863,0,"1","152",67.2299,88.1462,4.20811808904863,-2.07944154167984,1.38629436111989,-0.693147180559945
"49","1031","404",1197,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"660","365",1.8082,"0.5923","Y","N","Y",4,88.1462,77.68805,1.13461722877585,"cover","perc.cover",3.0411,1.39651693214006,4.47899679957663,1.38629436111989,"1","152",67.2299,88.1462,4.47899679957663,-0.693147180559945,1.38629436111989,-0.693147180559945
"50","1031","404",1197,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"660","365",1.8082,"0.5923","Y","N","Y",4,88.1462,77.68805,1.13461722877585,"cover","perc.cover",3.2877,1.45575045863443,4.47899679957663,1.38629436111989,"1","152",67.2299,88.1462,4.47899679957663,-0.693147180559945,1.38629436111989,-0.693147180559945
"51","1032","404",1198,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"750","365",2.0548,"0.7202","Y","N","Y",1,73.9257,77.96105,0.948238896218047,"cover","perc.cover",3.0411,1.39651693214006,4.30306053475019,0,"1","152",73.9257,81.9964,4.30306053475019,-2.07944154167984,1.38629436111989,-0.693147180559945
"52","1032","404",1198,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"750","365",2.0548,"0.7202","Y","N","Y",1,73.9257,77.96105,0.948238896218047,"cover","perc.cover",3.2877,1.45575045863443,4.30306053475019,0,"1","152",73.9257,81.9964,4.30306053475019,-2.07944154167984,1.38629436111989,-0.693147180559945
"53","1032","404",1198,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"750","365",2.0548,"0.7202","Y","N","Y",4,81.9964,77.96105,1.05176110378195,"cover","perc.cover",3.0411,1.39651693214006,4.40667534386149,1.38629436111989,"1","152",73.9257,81.9964,4.40667534386149,-0.693147180559945,1.38629436111989,-0.693147180559945
"54","1032","404",1198,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"750","365",2.0548,"0.7202","Y","N","Y",4,81.9964,77.96105,1.05176110378195,"cover","perc.cover",3.2877,1.45575045863443,4.40667534386149,1.38629436111989,"1","152",73.9257,81.9964,4.40667534386149,-0.693147180559945,1.38629436111989,-0.693147180559945
"55","1033","404",1199,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"840","365",2.3014,"0.8335","Y","N","Y",1,66.917,92.0592,0.726890957123242,"cover","perc.cover",3.0411,1.39651693214006,4.2034530454664,0,"1","152",66.917,117.2014,4.2034530454664,-2.07944154167984,1.38629436111989,-0.693147180559945
"56","1033","404",1199,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"840","365",2.3014,"0.8335","Y","N","Y",1,66.917,92.0592,0.726890957123242,"cover","perc.cover",3.2877,1.45575045863443,4.2034530454664,0,"1","152",66.917,117.2014,4.2034530454664,-2.07944154167984,1.38629436111989,-0.693147180559945
"57","1033","404",1199,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"840","365",2.3014,"0.8335","Y","N","Y",4,117.2014,92.0592,1.27310904287676,"cover","perc.cover",3.0411,1.39651693214006,4.76389382246406,1.38629436111989,"1","152",66.917,117.2014,4.76389382246406,-0.693147180559945,1.38629436111989,-0.693147180559945
"58","1033","404",1199,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"840","365",2.3014,"0.8335","Y","N","Y",4,117.2014,92.0592,1.27310904287676,"cover","perc.cover",3.2877,1.45575045863443,4.76389382246406,1.38629436111989,"1","152",66.917,117.2014,4.76389382246406,-0.693147180559945,1.38629436111989,-0.693147180559945
"59","1034","404",1200,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"930","365",2.5479,"0.9353","Y","N","Y",1,78.0142,100.4153,0.77691547005287,"cover","perc.cover",3.0411,1.39651693214006,4.35689086140232,0,"1","152",78.0142,122.8164,4.35689086140232,-2.07944154167984,1.38629436111989,-0.693147180559945
"60","1034","404",1200,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"930","365",2.5479,"0.9353","Y","N","Y",1,78.0142,100.4153,0.77691547005287,"cover","perc.cover",3.2877,1.45575045863443,4.35689086140232,0,"1","152",78.0142,122.8164,4.35689086140232,-2.07944154167984,1.38629436111989,-0.693147180559945
"61","1034","404",1200,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"930","365",2.5479,"0.9353","Y","N","Y",4,122.8164,100.4153,1.22308452994713,"cover","perc.cover",3.0411,1.39651693214006,4.81069055728457,1.38629436111989,"1","152",78.0142,122.8164,4.81069055728457,-0.693147180559945,1.38629436111989,-0.693147180559945
"62","1034","404",1200,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"930","365",2.5479,"0.9353","Y","N","Y",4,122.8164,100.4153,1.22308452994713,"cover","perc.cover",3.2877,1.45575045863443,4.81069055728457,1.38629436111989,"1","152",78.0142,122.8164,4.81069055728457,-0.693147180559945,1.38629436111989,-0.693147180559945
"63","1035","404",1201,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1020","365",2.7945,"1.0277","Y","N","Y",1,58.6149,76.41085,0.767101792481042,"cover","perc.cover",3.0411,1.39651693214006,4.0709889304744,0,"1","152",58.6149,94.2068,4.0709889304744,-2.07944154167984,1.38629436111989,-0.693147180559945
"64","1035","404",1201,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1020","365",2.7945,"1.0277","Y","N","Y",1,58.6149,76.41085,0.767101792481042,"cover","perc.cover",3.2877,1.45575045863443,4.0709889304744,0,"1","152",58.6149,94.2068,4.0709889304744,-2.07944154167984,1.38629436111989,-0.693147180559945
"65","1035","404",1201,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1020","365",2.7945,"1.0277","Y","N","Y",4,94.2068,76.41085,1.23289820751896,"cover","perc.cover",3.0411,1.39651693214006,4.54549236581349,1.38629436111989,"1","152",58.6149,94.2068,4.54549236581349,-0.693147180559945,1.38629436111989,-0.693147180559945
"66","1035","404",1201,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1020","365",2.7945,"1.0277","Y","N","Y",4,94.2068,76.41085,1.23289820751896,"cover","perc.cover",3.2877,1.45575045863443,4.54549236581349,1.38629436111989,"1","152",58.6149,94.2068,4.54549236581349,-0.693147180559945,1.38629436111989,-0.693147180559945
"67","1036","404",1202,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1110","365",3.0411,"1.1122","Y","N","Y",1,69.9833,93.36955,0.749530226931585,"cover","perc.cover",3.0411,1.39651693214006,4.2482566421581,0,"1","152",69.9833,116.7558,4.2482566421581,-2.07944154167984,1.38629436111989,-0.693147180559945
"68","1036","404",1202,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1110","365",3.0411,"1.1122","Y","N","Y",1,69.9833,93.36955,0.749530226931585,"cover","perc.cover",3.2877,1.45575045863443,4.2482566421581,0,"1","152",69.9833,116.7558,4.2482566421581,-2.07944154167984,1.38629436111989,-0.693147180559945
"69","1036","404",1202,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1110","365",3.0411,"1.1122","Y","N","Y",4,116.7558,93.36955,1.25046977306841,"cover","perc.cover",3.0411,1.39651693214006,4.76008457411591,1.38629436111989,"1","152",69.9833,116.7558,4.76008457411591,-0.693147180559945,1.38629436111989,-0.693147180559945
"70","1036","404",1202,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1110","365",3.0411,"1.1122","Y","N","Y",4,116.7558,93.36955,1.25046977306841,"cover","perc.cover",3.2877,1.45575045863443,4.76008457411591,1.38629436111989,"1","152",69.9833,116.7558,4.76008457411591,-0.693147180559945,1.38629436111989,-0.693147180559945
"71","1037","404",1203,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1200","365",3.2877,"1.1902","Y","Y","Y",1,53.9424,82.5416,0.653517741357085,"cover","perc.cover",3.0411,1.39651693214006,3.98791681060385,0,"1","152",53.9424,111.1408,3.98791681060385,-2.07944154167984,1.38629436111989,-0.693147180559945
"72","1037","404",1203,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1200","365",3.2877,"1.1902","Y","Y","Y",1,53.9424,82.5416,0.653517741357085,"cover","perc.cover",3.2877,1.45575045863443,3.98791681060385,0,"1","152",53.9424,111.1408,3.98791681060385,-2.07944154167984,1.38629436111989,-0.693147180559945
"73","1037","404",1203,"control","404","Stachowicz et al, Ecology 2008","TD",1,"SST","cover m-2","A",2,2,4,"1200","365",3.2877,"1.1902","Y","Y","Y",4,111.1408,82.5416,1.34648225864291,"cover","perc.cover",3.0411,1.39651693214006,4.71079786595436,1.38629436111989,"1","152",53.9424,111.1408,4.71079786595436,-0.693147180559945,1.38629436111989,-0.693147180559945
